States,ItemLabels,Jan 2016,Feb 2016,Mar 2016,Apr 2016,May 2016,Jun 2016,Jul 2016,Aug 2016,Sep 2016,Oct 2016,Nov 2016,Dec 2016,Jan 2017,Feb 2017,Mar 2017,Apr 2017,May 2017,Jun 2017,Jul 2017,Aug 2017,Sep 2017,Oct 2017,Nov 2017,Dec 2017,Jan 2018,Feb 2018,Mar 2018,Apr 2018,May 2018,Jun 2018,Jul 2018,Aug 2018,Sep 2018,Oct 2018,Nov 2018,Dec 2018,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019
EKITI,"Beans brown,sold loose / 1Kg",211.58067,207.19466,225.80542,233.1312,254.33858,304.20572,286.58362,287.49594,305.666,345.78992,281.21774,307.74106,344.86917,326.01642,357.66708,340.89493,375.92038,380.48462,401.0162,430.562,433.35297,416.27374,403.3257,431.4467,435.22,427.29147,459.4923,485.54446,495.39493,498.2756,467.1681,481.5709,503.64206,485.057471264368,434.58005,407.78137,424.06158,405.82156,394.5337,398.52423,395.23666,347.9885,307.8411,332.17,342.1488
EKITI,Beans:white black eye. sold loose / 1Kg,164.25696,173.0285,192.62898,198.83722,225.77905,263.28,259.27036,281.88092,258.02207070707,267.96707,249.24738,245.45763,278.40454,300.51556,309.4086,301.3605,326.50537,341.47433,340.93274,372.0047,373.09637,324.25372,324.25372,296.54803,350.8,334.75732,349.82767,378.51315,388.66193,389.3932,373.2103,362.04077,338.31134,325.416911045943,300.69678,278.94598,305.9262,280.13962,278.0796,264.5544,281.1865,318.4801,297.5607,295.35,302.67868
EKITI,Beef Bone in / 1Kg,733.91864,763.7741,829.7659,846.7532,971.88245,812.4295,784.33887,834.865,812.3968181818179,927.304,865.4039,860.9173,932.2391,948.8889,964.62585,986.93726,1008.9256,1071.0823,1021.8233,938.46155,944.35565,966.0839,944.68536,938.84296,958.3,966.0183,873.96234,901.1159,961.8771,1000.23505,978.869,1098.8661,1028.877,1033.3874458874457,1027.3304,1013.52094,985.1108,924.1151,910.6396,985.68726,1008.4984,1080.6061,1058.849,1063.25,1099.3939
EKITI,"Beef,boneless / 1Kg",1163.0682,1188.3116,1200.0,1200.0,1171.795,1193.8889,1200.0,1200.0,1188.888888888885,1354.3827,1261.1111,1307.5,1490.3983,1442.4244,1428.125,1369.4445,1391.1765,1447.3684,1417.5,1332.6707,1408.8235,1422.2222,1427.2727,1442.8572,1442.8572,1484.2106,1410.5264,1407.9546,1415.291,1405.0,1417.3738,1485.7708,1417.6471,1387.5,1408.0383,1398.1482,1423.0428,1409.2593,1405.8823,1462.1212,1417.3914,1400.0,1401.5948,1416.66,1411.7646
EKITI,Bread sliced 500g / 1 loaf,200.0,200.0,206.21213,202.5,204.54546,250.0,300.0,250.0,250.375,298.21268,250.0,258.75,301.74228,295.0,280.7143,275.0,264.70587,267.5,255.26315,259.375,260.0,255.26315,255.55556,264.2857,250.0,257.89474,253.125,250.0,258.98245,250.0,250.0,250.0,250.0,250,250.0,255.26315,252.08461,250.0,250.0,252.63158,252.27272,250.0,250.0,250.0,250.89
EKITI,Bread unsliced 500g / 1 loaf,200.0,300.0,206.11111,204.54546,208.33333,247.5,300.0,250.0,250.375,247.55594,250.0,258.75,252.38333,295.0,298.75,275.0,263.33334,267.5,255.0,259.375,269.375,250.0,254.54546,264.2857,270.0,252.94118,261.1111,250.0,260.84235,250.0,250.0,250.0,250.0,250,250.0,252.77777,253.89772,250.0,250.0,247.5,247.61905,252.5,254.09091,250.5,250.74
EKITI,Broken Rice (Ofada) / 1Kg,380.77,381.34116,312.5,312.96875,313.4382,313.90836,314.3792,314.8508,315.3230679924948,407.71588,408.32745,408.93994,472.38,470.54,471.46,471.42856,472.89,472.15927,472.52463,466.23,466.50974,466.50974,466.50974,459.9202,459.9202,462.3456,467.3447,467.3447,467.02963,464.79697,464.7884,465.50992,464.885,464.351,464.7055,466.0,464.914,455.3,439.27,451.36,450.3,401.35,400.55,400.0,401.25
EKITI,Catfish (obokun) fresh,,,,,,,,,,,,,833.59,800.0,836.09,801.25,754.80786,800.0,798.25,795.17,786.42316,786.42316,786.42316,802.88684,850.25,900.0,887.38354,813.27264,811.54346,852.4899,851.8366,850.0,852.09705,812.02,834.41034,812.0,843.48114,800.51,812.3,803.29,810.2,801.29,812.03,807.84,800.877
EKITI,Catfish :dried,,,,,,,,,,,,,2063.0,2065.1,2067.2,2100.0,2071.4,2073.5,2000.0,1989.89,1968.0012,2050.0,2040.0,2042.4348,2034.4828,2000.0,2157.1428,2072.7273,2045.542,2152.9412,2076.304,2047.6967,2105.2632,2000,2062.8833,1950.0,2007.9224,1933.3334,1923.54,1933.3334,1900.0,1833.3334,1800.26,1844.5311,1825.14
EKITI,Catfish Smoked,,,,,,,,,,,,,2000.0,2098.7,2100.8,1945.0,2105.0,2000.94,1993.85,1908.47,1887.4768,1887.4768,1887.4768,1998.2751,1998.2751,1944.4445,2000.0,1972.405,1962.8599,1975.5969,1975.5017,1952.7546,1972.7297,1875.321,1902.1007,1900.0,1952.2855,1902.3,1905.02,1900.0,1852.03,1785.321,1762.04,1799.797,1750.0
EKITI,Chicken Feet / 1Kg,844.12,845.38617,846.65424,850.0,900.0,901.35,902.702,900.0,901.35,874.00024,875.3113,876.6242,900.0,925.89,922.945,930.55,933.4347,931.9924,932.7135,929.11,930.55,930.55,930.55,919.01996,895.0,850.0,919.3928,919.3928,919.1201,900.5812,900.2364,913.28064,940.0,920.315,1040.0,930.0,919.687,895.32,880.2,885.19,800.0,755.23,700.0,700.0,689.24
EKITI,Chicken Wings / 1Kg,900.0,900.0,933.3333,933.3333,950.0,900.0,950.0,916.6667,925,926.8933,1200.0,1200.0,1200.0,1200.0,1210.0,1215.0,1250.0,1233.3334,1241.6666,1200.0,1200.0,1233.3334,1366.6666,1350.0,1300.0,1300.0,1200.0,1250.0,1255.805,1300.0,1300.0,1350.0,1360.0,1300,1250.0,1102.32,1270.5304,1066.6666,1080.0,1094.0,1092.01,1120.0,1097.5,1130.0,1100.15
EKITI,Dried Fish Sardine,,,,,,,,,,,,,1796.41,1799.1233,1809.8373,1850.5521,1850.7043,1851.7394,1851.9756,1826.89,1630.0,1630.0,1630.0,1774.6694,1774.6694,1800.0,1771.2219,1771.2219,1768.2859,1500.0,1707.5472,1723.0829,1727.0037,1700,1733.3334,1650.0,1717.0406,1700.0,1699.23,1690.158,1670.0,1642.35,1555.02,1602.4567,1584.02
EKITI,Evaporated tinned milk carnation 170g / 1 unit,125.34,130.0,140.0,140.21,140.42032,140.63095,140.84189,141.05316,141.26473446063767,149.90773,150.13258,150.35779,150.0,155.43,152.715,156.88,170.0,163.44,170.0,168.77,168.87126,168.87126,168.87126,201.53847,198.0,180.0,171.78964,150.0,171.55276,200.0,217.72244,230.0,260.0,255,190.29787,178.25,197.62344,180.0,168.24,169.84,165.0,166.32,162.13,160.0,165.29
EKITI,"Evaporated tinned milk(peak), 170g / 1 unit",141.25,142.08333,146.27777,145.5,145.72223,143.5,146.21428,145.9596,150.41666666666652,150.0,150.0,145.0,145.0,170.55556,174.70589,190.625,198.0,192.61905,191.11111,202.66667,202.33333,204.375,204.375,198.99086,220.0,201.57895,200.0,188.0,205.0,197.22223,193.6842,196.36363,197.77777,196.94444444444446,195.55556,194.44444,198.74321,194.70589,196.0,198.0,196.19048,197.0,195.0,193.5,199.375
EKITI,Frozen chicken / 1 unit,1000.0,1001.5,1000.0,1000.0,1001.5,1200.0,1000.0,1400.0,1200,1390.34,1400.0,1402.1,1400.0,1500.0,1500.0,1500.0,1504.65,1500.0,1502.325,1498.65,1499.5492,1450.0,1400.0,1400.0,1350.0,1400.0,1457.7566,1457.7566,1454.5568,1424.0139,1423.4628,1439.1737,1425.8401,1450,1425.2539,1500.0,1433.5511,1500.01,1500.31,1641.4663,1659.376,1723.02,1780.31,1740.902,1802.54
EKITI,"Gari white,sold loose / 1Kg",91.902084,91.73535,95.3625,144.59758,133.49678,130.08667,122.65464,140.5446,137.998625,185.19182,145.58037,155.0,170.0,175.06084,233.6802,265.08853,268.7771,275.59177,272.18445,249.87938,239.25926,195.48912,188.76636,120.4839,120.0,132.54445,138.93092,145.45749,148.57143,130.69312,117.12464,125.876976,145.26123,129.34036561482262,130.5281,120.14685,143.13686,137.0376,149.79623,149.45937,159.69875,145.12189,154.47595,151.73,135.48604
EKITI,"Gari yellow,sold loose / 1Kg",102.51933,100.0,110.0,140.54572,144.5685,159.16624,165.44,139.37567, ,175.45674,161.2,161.8925,200.0,201.03125,265.17313,279.7763,313.91263,326.4388,320.17572,286.0825,244.02116,219.72539,196.0057,206.87321,198.2,204.76259,211.7284,228.221,244.5626,268.10345,260.17703,296.0714,292.50357,256.014304632561,180.63492,173.26079,181.10643,174.6396,174.95029,152.63,150.2,138.6277,144.04556,154.66,153.91965
EKITI,"Groundnut oil: 1 bottle, specify bottle",,,,,,,,,,,,,439.56,488.89,450.0,472.22,503.16,500.0,498.11,501.99,441.3,500.75,500.75,590.0,550.12,650.0,771.4286,783.3333,685.225,680.0,650.0,653.3333,695.2381,620,623.8095,566.6667,557.3939,556.6667,544.44446,466.66666,480.002,445.33334,493.33334,500.0,524.44446
EKITI,Iced Sardine,,,,,,,,,,,,,876.51,877.4742,878.4394,879.40564,836.23346,837.04333,837.85406,837.7657,820.0,820.0,820.0,844.1193,844.1193,850.0,841.86926,841.86926,839.12006,843.39557,843.389,837.13354,842.612,823,837.68494,810.32,837.81134,831.19,812.95,827.2727,828.57,802.39,815.26,815.4067,816.6667
EKITI,Irish potato,,,,,,,,,,,,,220.585,220.0,215.88,218.0,215.89041,216.33,217.37,216.67,200.0,200.0,198.15,181.81818,200.52,178.0,205.35715,227.81386,215.34029,232.5,285.7143,285.0,275.0,245.714285714286,282.70215,215.71428,234.78137,211.74603,205.71428,258.7143,221.21,201.3,200.0,152.85,200.0
EKITI,Mackerel : frozen,,,,,,,,,,,,,926.3882,753.94293,734.06,742.01807,789.95776,734.46,789.34,719.67,711.7536,749.9526,738.73456,754.8722,763.85,723.58344,719.3102,715.239,742.095,752.3772,707.81476,713.8693,752.0849,676.9698832383888,666.4782,761.06177,723.9273,687.9494,705.6302,766.4836,793.2821,781.2239,755.8064,771.22,780.1137
EKITI,Maize grain white sold loose,,,,,,,,,,,,,172.98,156.79,172.43,188.78,211.44,202.92,200.48,198.23,167.5,203.22,203.22,190.73618,200.15,198.0,193.0487,197.59116,196.28542,213.00871,225.2761,244.29013,218.94789,202.723244682644,184.48978,176.52614,168.96552,151.20168,136.32301,111.99053,129.19,118.57507,115.14884,98.8,118.62139
EKITI,Maize grain yellow sold loose,,,,,,,,,,,,,170.67,157.97,167.31,188.27,195.7,211.15,204.42,202.07,165.71,211.46,211.46,223.59189,240.54,225.0,240.45862,253.33458,242.07466,255.95071,238.60832,249.47333,210.88402,205.677790137189,194.3112,175.8901,163.33333,152.62692,140.68732,111.927185,135.43143,118.55998,118.0828,101.13,119.5795
EKITI,Mudfish (aro) fresh / 1Kg,750.0,752.38,750.0,817.46,750.0,750.0,800.0,861.11,850,905.46655,1090.91,950.0,950.0,930.94,883.1884,956.5217,950.0,959.7826,834.7826,825.0,800.0,952.0933,939.50665,880.7843,880.7843,900.0,883.94977,874.0683,893.6604,882.7404,925.6039,989.8551,936.36365,893.0296756383713,897.1705,869.56525,901.6706,896.37683,910.8551,986.1905,976.45,945.4545,894.664,903.82,875.4493
EKITI,Mudfish : dried / 1Kg,1170.7819,1432.2568,1431.3336,1593.9108,1919.4216,2045.6887,2100.0,2278.8853,2209.42087301587,2501.8484,2500.0,2500.0,2460.0,2941.8906,2901.0554,3023.054,2912.7092,3007.843,3044.6218,2840.6208,2850.55,2808.5303,2554.8306,2770.5874,3288.2632,3372.8188,3154.004,3032.9695,3127.657,3134.3845,3026.0764,3170.6824,2943.1902,2552.11788211788,2236.8535,2247.1777,2315.2454,2018.0817,1998.6239,1988.6017,1978.612,1925.7793,1895.8124,1862.64,1868.2367
EKITI,Onion bulb / 1Kg,216.41855,146.02267,145.88422,136.37944,130.0,110.0,112.487724,169.86485,200.825757575757,200.0,200.0,264.5121,250.0,246.13611,231.18411,190.49905,196.8254,191.77806,217.32652,213.47125,250.31908,241.56682,256.60056,252.80821,300.0,281.33,173.5109,203.91734,229.82143,234.51904,289.85144,290.93378,289.1672,258.221721517647,239.75803,238.95276,249.45389,224.27441,221.75578,241.68767,206.04953,137.65529,135.23692,145.91,134.69684
EKITI,"Palm oil: 1 bottle,specify bottle",,,,,,,,,,,,,512.03,524.07,542.85,483.49,468.57,461.75,471.18,507.5,499.8,462.44,462.44,509.5238,437.03705,449.1228,437.03705,426.66666,408.33334,422.45615,425.50723,454.54544,457.77777,455.55555555555554,445.61404,425.92593,411.1111,407.84314,399.1111,424.66666,396.69763,434.0,421.9608,398.94,414.2857
EKITI,Plantain(ripe),,,,,,,,,,,,,223.57,257.51,280.7,277.52,270.0,261.46,266.31,281.18,235.82,261.85,262.5081,244.12924,247.96536,194.58466,186.02847,206.989,240.52754,225.18065,227.97858,235.03816,245.68736,206.72775664098282,203.15613,212.7484,227.58621,213.19688,198.21712,153.26974,195.10715,158.2673,159.69038,203.9,187.25024
EKITI,Plantain(unripe),,,,,,,,,,,,,145.5,125.76,147.64,154.48,148.83,155.0,176.0,162.24,152.61,155.23,155.50105,199.76352,227.62964,205.0,181.41011,213.17787,235.67902,226.90784,235.37091,238.82562,233.85124,184.35845479859927,170.146,201.12355,211.48187,223.35059,230.07166,242.12785,206.15666,207.69302,185.02643,189.22,175.20915
EKITI,Rice Medium Grained / 1Kg,263.77,264.16565,264.5619,264.95874,265.35617,285.71,286.13855,286.56778,286.9976245067713,255.73018,256.11377,256.49792,216.78,220.54,250.14,260.7468,378.7115,363.8592,341.59042,352.94,353.15176,353.15176,323.53,323.52942,300.0,320.0,324.39395,324.39395,330.94556,319.9467,319.79755,329.43948,321.11465,322.02,323.83646,330.0,322.06265,316.02,303.58,323.52942,294.12,294.11765,294.11765,294.11844,311.02
EKITI,Rice agric sold loose / 1Kg,234.69,235.04204,257.14,257.5257,257.912,258.29886,258.6863,259.07434,259.4629558514884,247.52495,247.89624,248.26808,252.49,251.22,251.855,253.55,254.336,253.94301,254.13951,252.15,252.30128,252.30128,246.77,251.62102,251.0,235.0,250.69313,250.69313,250.60397,247.59805,247.52948,250.54381,247.9577,245.16,248.22792,240.37,247.06953,249.02,251.26,269.34,270.0,278.125,295.34,286.79,301.59
EKITI,Rice local sold loose / 1Kg,232.2867,281.3402,310.48166,326.0111,357.9487,395.81567,385.89624,377.3881,345.0565,340.88315,360.74564,356.2585,362.87,373.43317,402.39423,372.31506,384.1024,396.07562,398.73575,306.64734,314.28445,300.08173,288.3119,269.93924,245.0,285.30292,349.85272,379.3353,386.09836,340.40396,345.5849,352.94116,389.0968,304.4584901937843,331.80527,341.04425,334.9404,308.76913,300.47964,338.07117,351.575,347.52887,331.69086,343.59824,350.88968
EKITI,"Rice,imported high quality sold loose / 1Kg",230.22928,236.96591,297.35,304.8292,344.6095,345.1765,340.32883,391.97577,415.895138888888,405.35596,407.1789,426.83737,383.7409,399.82355,396.20218,395.7081,400.0869,414.20325,412.00302,431.26624,404.2604,374.93823,330.03348,318.6141,312.25,328.9427,330.57678,355.16824,367.61826,335.65784,358.27548,390.45056,329.25906,349.287657646791,345.79984,401.9991,389.55438,360.41394,328.7631,313.50925,319.41272,315.84235,304.72565,304.09,317.72614
EKITI,Sweet potato,,,,,,,,,,,,,109.475624,104.91375,115.225,118.82667,118.54951,113.555,122.305,117.335,113.89047,100.2773,97.308,92.30799,100.0,118.753395,96.7898,106.04988,108.44945,115.10448,120.133125,128.03993,138.01399,106.80540308722,98.78262,87.01145,109.48146,86.63587,90.462395,117.23479,99.582306,115.076294,100.53515,101.51,103.386406
EKITI,Tilapia fish (epiya) fresh,,,,,,,,,,,,,929.305,926.67,924.29,938.095,935.8966,928.57,926.67,926.375,910.0,915.0,915.0,1018.1818,1018.1818,1000.0,1000.0,1000.0,955.4216,994.7207,1000.0,1000.0,1000.0,965.32,982.6283,896.31,903.8677,888.192,870.0,873.18,833.33,800.0,784.32,805.88336,789.34
EKITI,Titus:frozen,,,,,,,,,,,,,737.4091,735.49445,736.265,733.7648,731.6518,735.125,743.43,743.725,735.0412,785.0,856.4396,805.5098,1045.5098,902.61255,1008.88586,970.87415,1153.8462,908.20953,960.5519,972.2882,1028.8232,992.3235710356732,933.6102,900.7771,927.16327,904.52423,900.47095,953.5504,947.8675,859.86847,886.5167,942.34,978.2792
EKITI,Tomato / 1Kg,149.5075,107.37929,115.417625,199.53671,162.54778,176.53136,181.13515,153.49442,166.5832828282825,198.15277,157.64188,156.0723,208.323,202.99055,205.28798,215.26987,326.61472,333.87067,350.04102,288.9825,235.7044,217.74713,213.3605,253.73743,244.5,246.17436,254.03749,268.64572,261.77222,272.41037,302.45618,310.19067,318.95593,286.8436460408,251.41328,240.33823,270.2726,259.62918,236.5913,262.43506,230.7262,234.1953,221.68135,221.17,184.18121
EKITI,"Vegetable oil:1 bottle,specify bottle",,,,,,,,,,,,,546.39,559.25,571.87,591.82,601.9,633.4,627.01,630.83,553.33,634.35,634.45,671.79486,600.0,575.4386,577.03705,593.9394,608.8487,597.8947,575.873,560.30304,584.3137,564.9122807017544,575.4386,478.82352,466.66666,468.62744,445.1111,406.66666,389.9985,460.0,445.09805,470.87,472.22223
EKITI,Wheat flour: prepacked (golden penny 2kg),,,,,,,,,,,,,641.49,625.0,629.16,625.75,730.26,622.5,631.25,652.08,623.79,623.43,623.83,633.3333,633.3333,619.2308,638.46155,646.6667,638.1894,636.9231,669.2308,674.17645,653.3333,657.1428571428571,620.0,626.6667,642.5532,628.5714,646.6667,644.1177,641.6667,637.5,637.22,636.11,632.1429
EKITI,Yam tuber / 1Kg,192.71417,126.90358,189.39693,175.9785,140.4695,200.57,154.9003,241.81126,229.716212121212,279.1532,196.11917,236.21858,259.3641,269.4361,277.59128,261.2217,282.6324,294.9124,314.6488,311.77707,218.78926,156.68497,152.2235,150.06033,200.0,221.45,274.10666,295.22986,350.43463,362.63986,324.6638,354.9145,350.71313,281.010621702583,295.52597,262.97546,213.47685,200.04707,189.8153,194.35841,178.99524,126.11887,112.19955,144.89,132.01642
ENUGU,Agric eggs medium size / 1 Dozen,334.80768,337.09677,355.9947,372.4,357.75,367.5,364.14835,371.40582,500.336763919577,504.39368,442.3718,445.19232,551.0541,500.0,550.0,536.5,548.5,510.35715,506.2069,543.871,528.79,525.88,520.5714,514.3333,434.0625,562.7879,578.5714,575.2766,587.8788,571.70734,485.78262,503.61703,503.90244,513.265306122449,520.5714,513.2558,523.5135,527.4074,530.75,536.1111,516.5,570.7059,519.2308,518.23,496.59573
ENUGU,Agric eggs(medium size price of one) / 1 Piece,28.306623,28.707983,30.543957,30.75,41.267242,31.88616,32.218044,32.265625,43.1303637845921,43.256687,38.652596,38.77941,46.39318,44.642857,50.0,48.0,47.115383,45.60606,45.97222,51.2,47.53,45.54348,44.65116,44.324326,39.756096,44.736843,44.25,45.09434,44.75,43.764706,42.037735,45.836735,43.11111,47.1875,47.57895,46.666668,47.0,46.0,46.11111,45.51351,47.045456,45.857143,42.75,44.12,44.02128
ENUGU,"Beans brown,sold loose / 1Kg",290.07956,289.28268,309.15802,313.01834,308.26398,380.98557,388.20926,417.18964,428.5599679766575,430.02188,440.8854,460.2441,463.32364,500.0,491.14285,435.6579,450.67578,468.78308,471.56863,496.3853,464.16,453.59116,452.46875,447.72485,483.11688,479.36508,491.24423,487.80487,503.2967,518.4524,516.7857,511.2013,494.33105,493.8735,450.10544,510.30325,513.58734,526.98413,508.74844,498.2143,489.9943,474.32367,441.203,467.22,439.61038
ENUGU,Beans:white black eye. sold loose / 1Kg,269.79794,264.80133,294.1639,285.04175,279.55145,359.38232,359.7516,389.29324,392.46116304325597,423.973,415.3726,440.40146,451.88092,425.0,436.13446,429.1829,431.53967,449.14163,458.81274,446.1498,442.82,431.44644,416.97,414.74426,448.97958,445.31747,449.65985,461.2987,472.7836,475.21008,485.0989,476.5873,464.09875,445.3517,400.4733,472.74725,463.73627,457.14285,449.7537,449.1746,466.23294,432.69946,405.33167,417.46,408.58136
ENUGU,Beef Bone in / 1Kg,871.34973,858.53125,811.3832,840.0602,797.8358,766.6103,901.691,937.4124,1041.331806707983,965.7467,1010.43274,892.53577,1000.6362,994.444,1061.6406,1066.4268,1287.65,1292.2725,1203.4398,1205.4587,1208.18,1205.9689,1147.4442,1145.4694,1011.3515,1069.1022,1057.3798,1024.917,1051.9214,1040.9935,961.03564,1039.128,1020.8661,910,900.0,909.14276,961.2501,972.0217,940.7432,1002.2838,1055.732,1031.8726,1047.0502,1059.12,1087.1849
ENUGU,"Beef,boneless / 1Kg",1054.0785,1151.3472,1081.7861,1140.9268,1164.3374,1171.904,1182.2916,1214.8031,1302.94848431172,1383.6055,1337.7656,1264.2632,1385.735,1360.833,1381.0045,1338.9741,1404.3365,1468.9283,1483.9545,1412.6022,1420.81,1423.0159,1329.8103,1325.1007,1388.8182,1363.2239,1388.9501,1450.9618,1431.2836,1420.027,1406.1051,1427.8801,1466.906,1450,1475.0,1424.9065,1439.9935,1412.2028,1430.194,1420.148,1421.8591,1381.556,1371.1583,1369.71,1397.6278
ENUGU,Bread sliced 500g / 1 loaf,214.29488,221.35747,234.11932,231.0625,235.0,265.50482,330.7143,264.8109,330.37199203288696,305.47153,304.70587,301.5126,307.84,360.41666,352.5,306.55173,306.2258,310.0,326.5,295.7143,308.83,299.66666,298.14816,297.36365,284.48276,309.25925,308.2143,321.875,300.0,318.75,318.9655,319.56522,313.33334,326.8965517241379,314.58334,320.3125,326.0,324.07407,330.64517,309.58334,306.9355,270.0,295.3125,305.0,282.85715
ENUGU,Bread unsliced 500g / 1 loaf,179.71805,284.93927,189.34616,204.61722,189.44444,271.15384,301.7857,246.33458,249.22686080613101,245.79706,289.50854,274.67947,275.18546,291.60715,280.0,265.75757,294.44446,289.7143,269.56522,285.6,280.78,271.21213,285.0,277.3913,261.51514,274.8387,271.6129,281.42856,258.09525,253.57143,262.94116,267.5,263.42856,262.6470588235294,265.92593,276.66666,279.33334,274.19354,279.72223,248.46153,236.85715,233.63637,249.69698,283.33,245.26315
ENUGU,Broken Rice (Ofada) / 1Kg,360.0,433.33,386.66666,380.0,385.0,400.0,466.665,500.0,480.683547958686,492.2411,500.0,590.0,600.75,640.0,600.0,620.0,640.0,622.72107,631.36053,593.3333,621.28,625.55,625.85,620.0,600.0,600.0,550.0,511.5942,490.0,490.392,495.24,495.68573,420.0,421.3862,421.5969,405.8523,406.1463,409.8016,410.64236,410.9298,411.1764,393.15,400.0,402.86353,411.02
ENUGU,Catfish (obokun) fresh,,,,,,,,,,,,,967.22,900.0,928.57,900.0,964.7191,961.0,858.95,850.39,841.0357,850.0,850.98,850.55,850.51,857.3141,857.99994,926.6667,932.2267,1185.2234,1200.0,1275.0,1300.0,1360,1369.52,1290.0,1280.0,1200.0,1200.5835,1250.3865,1200.6393,1192.3077,1150.02,1200.0,1170.08
ENUGU,Catfish :dried,,,,,,,,,,,,,2168.7612,2445.712,2012.5,2296.045,2181.0596,2117.515,2095.235,2226.265,2223.7761,2460.2546,2505.555,2422.841,2302.7212,2122.2222,2576.6807,2260.9294,2726.4934,2619.0476,2476.1904,2472.5964,2232.684,2234.2468614718614,2252.1208,2069.5732,2242.3687,2211.111,2306.2434,2100.0,2214.931,2159.4805,2108.4656,2186.66,2232.716
ENUGU,Catfish Smoked,,,,,,,,,,,,,1926.86,2100.0,2050.0,2434.09,2333.6113,2233.1328,2006.25,1977.775,1956.0195,1907.1428,1945.0,1851.3158,1850.0,1855.5555,1765.909,1787.1436,1689.899,1799.7844,1680.0,1683.3334,1708.2949,1709.4907373271926,1711.0293,1735.52,1708.4877,1723.864,1732.4784,1733.3446,1724.5437,1700.21,1650.25,1656.7352,1650.0
